game_id,pair_id,agent,opponent,agent_is_first,result,result_label,moves_agent,moves_total,complexity_total_ns,response_time_mean_ms,response_time_min_ms,response_time_max_ms,available_actions_mean,available_actions_min,available_actions_max,random_seed
873,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12525155200,1789.3078857142857,0.1972,2142.5146,7.0,7,7,716768992448514705
874,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9887500,1.4125,0.178,1.9597,7.0,7,7,3731036335896904035
874,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10383789700,1483.3985285714286,0.1563,2131.2651,7.0,7,7,3731036335896904035
875,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,7602300,1.26705,0.1563,2.2882,7.0,7,7,3079440302679109970
875,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,10402191600,1486.0273714285715,0.1912,2158.9286,7.0,7,7,3079440302679109970
876,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9505800,1.3579714285714286,0.1837,1.7771,7.0,7,7,6025553800827679637
876,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10434182700,1490.5975285714285,0.1566,2126.1558,7.0,7,7,6025553800827679637
877,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,8839700,1.2628142857142857,0.1811,1.791,7.0,7,7,3969571725138385083
877,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10400178000,1485.7397142857144,0.1684,2117.8965,7.0,7,7,3969571725138385083
878,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,1,win,6,12,9431000,1.5718333333333332,0.2253,2.5253,7.0,7,7,4571252659344688317
878,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,-1,loss,6,12,10491749700,1748.62495,1.863,2151.0417,7.0,7,7,4571252659344688317
879,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,10329200,1.7215333333333334,1.4313,2.1458,7.0,7,7,813477875297501402
879,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,8244320900,1374.0534833333334,0.1605,2074.5074,7.0,7,7,813477875297501402
880,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,7,15,12478800,1.7826857142857144,1.1946,2.1799,7.0,7,7,2276341903663259466
880,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,8,15,14434444100,1804.3055125,0.2492,2107.876,7.0,7,7,2276341903663259466
881,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,5,11,6188600,1.23772,0.1536,1.808,7.0,7,7,6462215357419578771
881,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,6,11,8462073300,1410.34555,0.1768,2155.8317,7.0,7,7,6462215357419578771
882,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,7,15,14269000,2.0384285714285713,1.0475,2.9229,7.0,7,7,6861056133005876357
882,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,8,15,14445667300,1805.7084125,0.2801,2126.5217,7.0,7,7,6861056133005876357
883,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,9,18,8291900,0.9213222222222223,0.1228,1.6705,7.0,7,7,1048167235995669529
883,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,9,18,12179343100,1353.2603444444444,0.0929,2056.7665,7.0,7,7,1048167235995669529
884,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,11415000,1.9025,1.5671,2.395,7.0,7,7,8592855481065759801
884,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12605386700,1800.7695285714285,0.208,2146.2193,7.0,7,7,8592855481065759801
885,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,10,20,17824900,1.78249,0.2303,3.4233,7.0,7,7,3098823208115367848
885,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,10,20,16595377200,1659.53772,0.1646,2110.8232,7.0,7,7,3098823208115367848
886,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,6,11,8626500,1.43775,0.1892,2.0244,7.0,7,7,583085126146807382
886,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,5,11,8238750100,1647.75002,0.9759,2091.4067,7.0,7,7,583085126146807382
887,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,10639800,1.7733,1.4337,2.0431,7.0,7,7,3771972981939098310
887,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12196500500,1742.3572142857145,0.1925,2066.0767,7.0,7,7,3771972981939098310
888,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,8771000,1.4618333333333333,0.2364,2.406,7.0,7,7,7339058478867396128
888,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12317328800,1759.6184,0.2808,2105.5015,7.0,7,7,7339058478867396128
889,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,9,19,12906100,1.434011111111111,0.2279,2.9542,7.0,7,7,3362174329783334645
889,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,10,19,18527841700,1852.78417,0.3224,2124.0284,7.0,7,7,3362174329783334645
890,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9587200,1.3696,0.1866,1.9542,7.0,7,7,7156167898578643594
890,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10298689200,1471.2413142857145,0.1535,2116.4778,7.0,7,7,7156167898578643594
891,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,11530300,1.6471857142857143,1.0331,2.0668,7.0,7,7,3735957081585058290
891,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10389719300,1484.2456142857143,0.1774,2125.3064,7.0,7,7,3735957081585058290
892,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9735300,1.390757142857143,0.8447,2.115,7.0,7,7,674085891524034026
892,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,12286397500,1755.1996428571429,0.2317,2098.244,7.0,7,7,674085891524034026
893,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,11558400,1.6512,0.8416,2.2068,7.0,7,7,8251299574242280293
893,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10178885400,1454.1264857142855,0.1555,2051.1457,7.0,7,7,8251299574242280293
894,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,12381100,1.7687285714285714,1.3076,2.416,7.0,7,7,7096230148542729498
894,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,12322727900,1760.3897,0.2795,2119.2927,7.0,7,7,7096230148542729498
895,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,10,21,16774100,1.67741,0.3202,3.0754,6.8,6,7,533048066273926786
895,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,11,21,20523359200,1865.7599272727273,0.3325,2095.5759,6.7272727272727275,6,7,533048066273926786
896,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,10,21,18043300,1.80433,0.2714,3.4098,7.0,7,7,5961128587851212204
896,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,11,21,20619946000,1874.5405454545455,0.328,2116.1361,7.0,7,7,5961128587851212204
897,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,12,24,16580900,1.3817416666666666,0.2229,3.3332,6.833333333333333,6,7,7420122919668189028
897,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,12,24,20538857900,1711.5714916666668,0.1772,2114.8071,6.75,6,7,7420122919668189028
898,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,9,19,15493200,1.7214666666666667,0.1788,2.9426,7.0,7,7,5839756431581529902
898,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,10,19,14444371600,1444.43716,0.2773,2096.3048,7.0,7,7,5839756431581529902
899,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,9,17,14307600,1.5897333333333332,0.2494,2.7676,7.0,7,7,6588203570607800823
899,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,8,17,14517016700,1814.6270875,2.0688,2114.7509,7.0,7,7,6588203570607800823
900,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,8,16,11432900,1.4291125,0.2232,2.1016,7.0,7,7,7138414575510850736
900,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,8,16,12383206800,1547.90085,0.1454,2103.6534,7.0,7,7,7138414575510850736
901,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,-1,loss,12,24,10414840900,867.9034083333333,289.3512,1260.2438,6.75,6,7,433637704360087004
901,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,1,win,12,24,22677863800,1889.8219833333333,0.3602,2140.7467,6.666666666666667,6,7,433637704360087004
902,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,-1,loss,18,36,18170728600,1009.4849222222222,445.7119,1311.0148,5.777777777777778,2,7,2070705001735123158
902,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,1,win,18,36,30708921800,1706.0512111111111,0.2043,2108.2257,5.555555555555555,2,7,2070705001735123158
903,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,11,21,9724082500,884.0075,497.4677,1123.8159,6.7272727272727275,6,7,5169912109967271588
903,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,10,21,16525439500,1652.54395,0.2346,2144.0043,6.8,6,7,5169912109967271588
904,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,9,18,7740320500,860.0356111111112,275.1807,1275.4345,7.0,7,7,7056926879295397415
904,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,9,18,14255398700,1583.933188888889,0.2936,2068.6883,7.0,7,7,7056926879295397415
905,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,8,16,6494201900,811.7752375,130.9353,1233.5375,7.0,7,7,965966836178627280
905,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,8,16,14648665100,1831.0831375,2.2488,2145.3813,7.0,7,7,965966836178627280
906,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,8,16,4073846300,509.2307875,125.9758,982.3386,7.0,7,7,1488115346602278392
906,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,8,16,14335826900,1791.9783625,0.9718,2150.2954,7.0,7,7,1488115346602278392
907,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,13,25,10793885300,830.2988692307692,205.3738,1319.2346,6.923076923076923,6,7,3859275046231912371
907,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,12,25,22657058400,1888.0882,1.5576,2128.9416,6.916666666666667,6,7,3859275046231912371
908,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,-1,loss,11,22,11756501100,1068.7728272727272,797.5947,1236.9201,6.818181818181818,6,7,7935839842519970279
908,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,1,win,11,22,20712580600,1882.9618727272727,0.4079,2149.5055,6.818181818181818,6,7,7935839842519970279
909,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,10,21,8687920300,868.79203,768.3421,964.0881,7.0,7,7,5609010852549733783
909,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,11,21,20712320700,1882.9382454545455,0.3421,2117.2629,7.0,7,7,5609010852549733783
910,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,7,14,6997515100,999.6450142857143,840.3349,1120.7811,7.0,7,7,325895726706224471
910,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,7,14,12424483800,1774.9262571428571,2.6128,2120.9481,7.0,7,7,325895726706224471
911,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,9,17,9659930600,1073.3256222222221,131.0277,1397.0883,7.0,7,7,1857995916553826206
911,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,8,17,14235571900,1779.4464875,2.3318,2089.565,7.0,7,7,1857995916553826206
912,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,8,16,4843069600,605.3837,241.1935,1111.1832,7.0,7,7,7545007153686303687
912,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,8,16,14403728200,1800.466025,1.3844,2152.0968,7.0,7,7,7545007153686303687
913,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,9,19,2971747500,330.19416666666666,175.6087,422.9817,7.0,7,7,8531346518140925063
913,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,10,19,18254379200,1825.43792,0.2322,2062.8052,7.0,7,7,8531346518140925063
914,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,9,19,3557997300,395.33303333333333,150.8673,502.0006,7.0,7,7,4325726027920446458
914,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,10,19,18230809200,1823.08092,0.2119,2058.4252,7.0,7,7,4325726027920446458
915,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,18,36,7306954100,405.9418944444444,96.4665,604.9697,5.611111111111111,2,7,1679108217115174817
915,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,18,36,30318111500,1684.3395277777777,0.1966,2056.8057,5.611111111111111,2,7,1679108217115174817
916,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,8,17,3384961900,423.1202375,147.3655,553.9405,6.875,6,7,4645016055215988139
916,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,9,17,16253187000,1805.9096666666667,0.2639,2053.0503,6.777777777777778,6,7,4645016055215988139
917,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,9,17,3748298400,416.4776,138.1907,505.0407,7.0,7,7,8020305544770385284
917,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,8,17,12188231500,1523.5289375,0.1758,2051.3939,7.0,7,7,8020305544770385284
918,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,7,14,2210245700,315.7493857142857,46.4425,477.9214,7.0,7,7,4072577219473271353
918,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,7,14,12199046800,1742.7209714285714,0.6668,2067.8485,7.0,7,7,4072577219473271353
919,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,8,17,2369742600,296.217825,119.2379,427.0712,7.0,7,7,1191432582690205766
919,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,9,17,16280823200,1808.9803555555557,0.2009,2062.6733,7.0,7,7,1191432582690205766
920,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,7,15,3153905700,450.55795714285716,381.2176,507.6153,7.0,7,7,6992180089345981989
920,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,8,15,14270421200,1783.80265,0.1832,2049.4104,7.0,7,7,6992180089345981989
921,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,10,20,4009518900,400.95189,59.7678,550.0051,6.6,6,7,8868453801065896962
921,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,10,20,18299454200,1829.94542,0.7892,2061.7267,6.6,6,7,8868453801065896962
922,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,6,12,2420926900,403.4878166666667,331.0059,454.592,7.0,7,7,8236705543488429343
922,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,6,12,10191122600,1698.5204333333334,0.8571,2065.2565,7.0,7,7,8236705543488429343
923,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,8,16,2637931000,329.741375,89.2124,454.5807,7.0,7,7,4963423112475008468
923,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,8,16,14203536800,1775.4421,0.404,2042.8435,7.0,7,7,4963423112475008468
924,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,7,14,2547159300,363.8799,47.1377,460.5076,7.0,7,7,2307332598129397693
924,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,7,14,12160944300,1737.2777571428571,0.9408,2055.0412,7.0,7,7,2307332598129397693
925,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,10,21,4228047400,422.80474,155.3226,521.3207,6.9,6,7,6537930093359943347
925,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,11,21,20277675500,1843.4250454545454,0.1894,2048.6533,6.818181818181818,6,7,6537930093359943347
926,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,6,12,2214056500,369.0094166666667,160.7634,447.1543,7.0,7,7,3519916369736991768
926,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,6,12,10167438800,1694.5731333333333,1.4754,2050.3744,7.0,7,7,3519916369736991768
927,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,-1,loss,8,16,3732858800,466.60735,406.1822,507.5451,7.0,7,7,6793366216664329579
927,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,1,win,8,16,14178850200,1772.356275,0.2117,2049.8753,7.0,7,7,6793366216664329579
928,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,10,19,4822408600,482.24086,325.8319,546.9123,7.0,7,7,6713560023896887804
928,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,9,19,16141262500,1793.4736111111113,2.0414,2043.845,7.0,7,7,6713560023896887804
929,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,7,13,3518869800,502.69568571428573,424.7737,553.9392,7.0,7,7,1420270040812469201
929,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,6,13,10188877800,1698.1463,1.1743,2063.0185,7.0,7,7,1420270040812469201
930,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,10,20,4171665900,417.16659,91.4051,597.5352,6.8,6,7,1379424968495537802
930,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,10,20,18216652700,1821.66527,0.5707,2051.0922,6.8,6,7,1379424968495537802
931,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,6,11,2305558900,384.25981666666667,54.7818,511.3789,7.0,7,7,6212898412041077959
931,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,5,11,6099445800,1219.88916,0.1064,2056.6569,7.0,7,7,6212898412041077959
932,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,11,21,5434804700,494.07315454545454,134.3254,703.6236,6.636363636363637,6,7,3973165208367209204
932,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,10,21,16244732800,1624.47328,0.1491,2044.6506,6.6,6,7,3973165208367209204
933,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,9,17,4458215800,495.35731111111113,380.3889,546.5105,7.0,7,7,7864111621985275169
933,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,8,17,12149374800,1518.67185,0.1918,2047.0366,7.0,7,7,7864111621985275169
934,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,3,7,912639500,304.21316666666667,103.4222,441.7578,7.0,7,7,8171145539633351245
934,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,4,7,6099815300,1524.953825,0.1083,2044.5186,7.0,7,7,8171145539633351245
935,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,6,12,2725619900,454.2699833333333,352.9065,528.9646,7.0,7,7,8231629243594015972
935,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,6,12,10138973500,1689.8289166666668,1.3544,2045.8623,7.0,7,7,8231629243594015972
936,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,6,12,2599101900,433.18365,348.5907,489.009,7.0,7,7,2460457795637552534
936,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,6,12,10182216000,1697.036,0.8155,2049.7844,7.0,7,7,2460457795637552534
937,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,6,11,2829110600,471.5184333333333,341.4066,513.1488,7.0,7,7,5724233102601767741
937,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,5,11,8103955800,1620.79116,0.6444,2042.2396,7.0,7,7,5724233102601767741
938,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,10,21,4778677300,477.86773,352.1114,624.41,7.0,7,7,1253748591483134545
938,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,11,21,20245193800,1840.4721636363638,0.2479,2056.6331,7.0,7,7,1253748591483134545
939,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,11,22,4872494300,442.9540272727273,194.0209,574.9721,7.0,7,7,8324092171977820247
939,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,11,22,20349225700,1849.929609090909,1.5841,2059.7512,7.0,7,7,8324092171977820247
940,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,5,9,2405315800,481.06316,357.7398,547.529,7.0,7,7,6215822045156415153
940,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,4,9,6058183500,1514.545875,0.9324,2039.2809,7.0,7,7,6215822045156415153
941,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,-1,loss,9,18,4288536800,476.5040888888889,363.8769,602.164,7.0,7,7,2821935220528016811
941,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,1,win,9,18,16203986800,1800.4429777777777,0.2092,2048.3652,7.0,7,7,2821935220528016811
942,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,6,12,1625449900,270.9083166666667,53.0065,427.203,7.0,7,7,5315735898431131862
942,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,6,12,10118314500,1686.38575,1.0476,2061.9276,7.0,7,7,5315735898431131862
943,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,6,12,2556771400,426.1285666666667,337.6776,476.9955,7.0,7,7,4796548421773896537
943,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,6,12,10168842900,1694.80715,0.6373,2050.8419,7.0,7,7,4796548421773896537
944,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,9,18,3790130100,421.1255666666667,136.0864,615.3687,7.0,7,7,8160259505513959407
944,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,9,18,16281476600,1809.0529555555556,0.863,2065.508,7.0,7,7,8160259505513959407
945,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,8,15,4081555100,510.1943875,457.0813,554.9,7.0,7,7,3028077292559002233
945,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,7,15,12180610300,1740.0871857142856,0.6396,2049.965,7.0,7,7,3028077292559002233
946,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,13,27,5151556900,396.27360769230773,125.8541,585.1405,6.461538461538462,5,7,7608928762182251233
946,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,14,27,26290904000,1877.9217142857144,0.2109,2060.4112,6.428571428571429,5,7,7608928762182251233
947,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,13,26,5057965700,389.0742846153846,93.0448,584.0391,6.6923076923076925,5,7,8647395682025170380
947,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,13,26,16192926400,1245.609723076923,0.1598,2040.8458,6.769230769230769,5,7,8647395682025170380
948,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,-1,loss,6,13,2030636400,338.4394,121.6381,437.929,7.0,7,7,8479006602785034481
948,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,1,win,7,13,12221363400,1745.9090571428571,0.1224,2060.2414,7.0,7,7,8479006602785034481
949,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,8,15,7191261100,898.9076375,359.9327,1227.7725,7.0,7,7,4507028869975509329
949,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,7,15,10283785200,1469.1121714285714,0.1626,2074.7204,7.0,7,7,4507028869975509329
950,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,6,11,6384824600,1064.1374333333333,962.6357,1145.4664,7.0,7,7,3460047805143449403
950,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,0,-1,loss,5,11,8410156600,1682.03132,0.8986,2124.9245,7.0,7,7,3460047805143449403
951,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,0,1,win,8,16,7157977600,894.7472,208.4134,1194.8087,7.0,7,7,762173298244967234
951,MCTS1_vs_RandomBeaterPro,RandomBeaterPro,MCTS1,1,-1,loss,8,16,14408155000,1801.019375,1.6933,2157.5968,7.0,7,7,762173298244967234
952,MCTS1_vs_RandomBeaterPro,MCTS1,RandomBeaterPro,1,1,win,16,31,15547909500,971.74434375,194.5694,1350.2244,6.5625,5,7,8296174273132125917
